frame,x_0,y_0,z_0,visibility_0,x_1,y_1,z_1,visibility_1,x_2,y_2,z_2,visibility_2,x_3,y_3,z_3,visibility_3,x_4,y_4,z_4,visibility_4,x_5,y_5,z_5,visibility_5,x_6,y_6,z_6,visibility_6,x_7,y_7,z_7,visibility_7,x_8,y_8,z_8,visibility_8,x_9,y_9,z_9,visibility_9,x_10,y_10,z_10,visibility_10,x_11,y_11,z_11,visibility_11,x_12,y_12,z_12,visibility_12,x_13,y_13,z_13,visibility_13,x_14,y_14,z_14,visibility_14,x_15,y_15,z_15,visibility_15,x_16,y_16,z_16,visibility_16,x_17,y_17,z_17,visibility_17,x_18,y_18,z_18,visibility_18,x_19,y_19,z_19,visibility_19,x_20,y_20,z_20,visibility_20,x_21,y_21,z_21,visibility_21,x_22,y_22,z_22,visibility_22,x_23,y_23,z_23,visibility_23,x_24,y_24,z_24,visibility_24,x_25,y_25,z_25,visibility_25,x_26,y_26,z_26,visibility_26,x_27,y_27,z_27,visibility_27,x_28,y_28,z_28,visibility_28,x_29,y_29,z_29,visibility_29,x_30,y_30,z_30,visibility_30,x_31,y_31,z_31,visibility_31,x_32,y_32,z_32,visibility_32
0.0,0.0,0.0001647765035145391,0.7631847832807988,0.8686904975749286,0.0,0.0,0.8347237194443892,0.8769378680447153,0.0,0.0,0.8356963977597757,0.8345937724449572,0.0,0.0001553692673536528,0.8363944891965203,0.838293040639577,0.0,0.0,0.8176483176652183,0.8436477293618888,0.0,0.0,0.8177231026413468,0.7917317737398991,0.0,0.0,0.8170894734236008,0.813816160826631,0.0005815388664123631,0.002175842465322185,1.0,0.7496600262435105,0.0024269226620645024,0.00037544973600158545,0.9777080444953026,0.9120562037386302,0.0,0.0019881932614135567,0.8615017900821099,0.9075519883254656,0.0,0.0013666159411271778,0.8462589385576647,0.9038873843376739,0.0,0.009231434094660445,1.0,0.9671186973139962,0.0,0.008378975015000055,0.8253925240722978,0.9810707318836639,0.0,0.0,0.12497219254538186,0.10184660119181209,0.05081414796619796,0.0,0.7206921751297677,0.8786795568992498,0.0,0.03586984922727693,0.12062394854787468,1.0,0.0,0.024270241397989226,0.7497667362658849,0.766957156227729,0.0,0.041079356312701605,0.12227656453524607,1.0,0.0,0.03371749651382191,0.7915134147517117,0.43787833451068825,0.0,0.049342802807409526,0.13098055597020322,1.0,0.016019323057127575,0.03267207592627154,0.7993993224766079,0.31862339296150993,0.0,0.04817517561191038,0.12433589892769578,1.0,0.00985666131605582,0.02849511500445247,0.7676446703451045,0.23086385873374532,0.8662607493452967,0.025038986127453436,0.38035318159810966,0.4762737384039832,0.8486427761174813,0.018900554921693152,0.5982180918228183,0.6045070186990911,0.05946394585502181,0.643963279627395,0.38273458720189696,0.2147117699865358,0.03365082654338559,0.4044184772685777,0.8392940786757831,0.22341849586182116,0.15802821948900206,0.7547081156260572,0.33156262970757366,0.2222908806554671,0.5945801428754759,0.44125662199147214,0.7208259462787222,0.14048050603736045,0.6371555697514184,0.8130914379431203,0.3204353945610641,0.3533106522356325,0.7097816898820234,0.9991197790818088,0.7114328817351365,0.0,0.6869134551553046,0.3060626167971183,0.24846838106396932,0.4963087438095315,0.8566551300618398,0.0610186775664414,0.7094709064501685,0.10069029742548377
0.0029411764705882353,0.01055917548948436,6.838852563890191e-05,0.49814158934492153,0.8420693371654392,0.003912780729871042,8.383133717936199e-05,0.5763464916395188,0.8583904178183818,0.003111526245975348,1.944299386806431e-06,0.5773689319109984,0.8146943259115152,0.0016865743980117535,5.717589038614423e-05,0.5782731258789519,0.8155840469318647,0.0038716954181884076,0.00032724101176775586,0.5360045061175688,0.8211803640374506,0.0030014391098442997,0.00030591401898376574,0.5361174789130282,0.7649002187597661,0.0018329315030397985,0.00019917772269301986,0.5353517436545223,0.787286700533901,0.00032566176519092336,0.0009188113408194966,0.8054580958284969,0.728331146367572,0.0010827808799973647,0.0001566093489484217,0.6630368972064541,0.8993852716095847,0.003661510944534943,0.0007825651972341383,0.60970790029004,0.8990392800681831,0.0020237096737445756,0.0005502016762857173,0.5607361082690242,0.8927725118483413,0.025830655158315303,0.00923178726398408,0.9312401273140685,0.9699984292371335,0.004829598289007912,0.008474409337393725,0.5358421609564182,0.9783975146307091,0.01625531235567072,0.007283337814651556,0.08835618812631854,0.09928177845719559,0.05730016350359387,0.0006801656650186007,0.44477704545083446,0.8700478323047289,0.044664452793730165,0.03554368362759813,0.060156874737924616,0.9919001758948304,0.012834676131001418,0.022387677898736,0.5512990688830488,0.7820341387926942,0.02539886071266608,0.03821093844574821,0.06282174859630137,0.9888803340252224,0.011080137720565446,0.030476475242180237,0.5870238727816001,0.46216166470783604,0.007075056911103624,0.04298133403865036,0.06793345186904418,0.9899964853975968,0.0073677103710879785,0.028266665970606238,0.6069778876877384,0.3402105411098485,0.023313814703534178,0.04545237587839569,0.06265465149025203,0.9893845327567671,0.0047620760629356286,0.02373357496514427,0.5771127042852009,0.2385382734705224,0.8617652589153593,0.018910382976875702,0.45629930870853996,0.46513186653067046,0.8483605316888895,0.011921711770256506,0.5222380928329703,0.5827244886227044,0.050089411154207335,0.6413612172679203,0.48568347967240083,0.24665298726011023,0.039587668288846974,0.34728637940478363,0.861206720805919,0.22376304426052573,0.14719895612701434,0.7895833445207576,0.465253006014697,0.257175728063363,0.6651053029330823,0.3500698906417018,0.803892465738793,0.1582847949916822,0.6339874985608105,0.8280786049248295,0.4547576052650941,0.3882103356965668,0.7460288875004586,0.622833966171902,0.7981376535467194,0.01515620900188965,0.5837287306523169,0.3014787530807356,0.3454204946557716,0.5262420927621002,0.8487412235534272,0.06498907096973724,0.7799095988563773,0.12318106670409489
0.0058823529411764705,0.017387082682691284,0.0,0.4322616730867063,0.8179989222201595,0.006799945690948937,0.00018164356059812713,0.5115781294761067,0.8416856948284324,0.005432597770381055,1.1287738108489424e-05,0.5126191601702454,0.7967805990958478,0.0029774753986089027,0.0,0.5135679263128367,0.7950986421912778,0.006743072386680542,0.000620800196279941,0.47106563091672343,0.8008089722374888,0.005271532759925719,0.000575086125942365,0.47117531153263464,0.7404794856914086,0.003276061568671406,0.00037759547267343397,0.47039734646496534,0.763058486387831,0.0,7.056462379104137e-05,0.7503534241922801,0.7089108910890329,0.0,0.0,0.6018434277936072,0.8877597959269017,0.006112323403931035,0.0,0.5435757023007913,0.8914021646601352,0.0033432007250952475,0.0,0.49384298412573796,0.8827296321372676,0.03925019517549684,0.009228844186285189,0.9004586850539135,0.9727603539452334,0.00941465429679035,0.00858014558545525,0.4762374248863522,0.9760855429523615,0.025895643210865973,0.01104803651748614,0.07437834046846051,0.09716124648916867,0.06223415702746713,0.0010485304748156302,0.38612542532384464,0.8610541206393362,0.06832180024300558,0.03528198305392798,0.04974532211397824,0.9860908716613261,0.020113627869957938,0.02102011482843234,0.5151983408259078,0.7943761026833276,0.04175589109087636,0.036352965687962986,0.05311948514284375,0.9799544163011595,0.017148174931537703,0.028261065143244463,0.5532875343295394,0.4821509913945126,0.012674945143448853,0.03884811162558427,0.05806294631463888,0.9821651431055283,0.00012249905554163285,0.025151621538023822,0.5737664897790875,0.35805443149272687,0.03786635621244781,0.04322221049496711,0.05232198555310027,0.9810805561835524,0.0,0.020457655150210696,0.5416702860411252,0.24408440430622577,0.8583816052779547,0.014409385301968938,0.5047742137753723,0.454835106124628,0.8480793627698244,0.007023660200896781,0.4739055507853913,0.5638267849863793,0.043730138020944664,0.6377324762674337,0.5217239425559627,0.2747432733994053,0.04390784756907801,0.3057285010041994,0.8665978076878634,0.22542371356603133,0.14444684380039544,0.8029115942885067,0.4977056942047146,0.28791198851177,0.7242125450941742,0.2844960238685351,0.8108276618027412,0.17503854956047935,0.6344981782662132,0.8318063377322014,0.48699741830214766,0.4178023353662525,0.7768201697967576,0.4291853641698309,0.8046754338861423,0.029188449640264007,0.5328028370776687,0.29357378869539313,0.37648533878761814,0.5531138561468424,0.8447283607500503,0.06697426767138516,0.7852854901097713,0.14419676964675027
0.008823529411764706,0.03566617224335562,0.0007955555863627349,0.3640319723366098,0.7948266570864689,0.02563806478750253,0.0021936496331610785,0.44063567209005955,0.8258622761687427,0.022387173259137836,0.0014540118916589006,0.4417073437650789,0.7803033503738895,0.016962015684678738,0.0008237003036535953,0.4427188297661893,0.7755594455221099,0.025397695703327467,0.0029015871888532596,0.3989765349230803,0.7810259238830133,0.02186962056721514,0.002568603434552288,0.3991044684154196,0.7167730702264326,0.01842011348809426,0.0019709636108790484,0.3983667915423505,0.7385697538099203,0.0022827570427828583,3.977774159739489e-06,0.6752478523490556,0.6924967195514424,0.003376257367196856,6.776992631313665e-05,0.5155956882960854,0.8761343202442187,0.018710403433432617,9.236225877088276e-06,0.4692141158326678,0.883862337346502,0.014902530408939303,6.0885868732350234e-06,0.41723883713954957,0.8733920108327166,0.048457079460483984,0.009362989667795765,0.8272641053911353,0.9758495209173261,0.011509134347148118,0.009052902086423176,0.40104833209592583,0.9729065818944991,0.03696859717821693,0.013262833631117162,0.05768071572296688,0.09549190057042771,0.07274049249895106,0.0016278979016804244,0.312833511536005,0.8558862789038939,0.0875320521160902,0.033102105057418445,0.044830833109044475,0.987484891617548,0.03351668976076052,0.017540607380258165,0.47011989308954644,0.8109957296173967,0.05638401229986699,0.032390516584228875,0.04931219644331648,0.9783133870227712,0.029397718092844527,0.024620224861809984,0.5114624097740716,0.5096157504377806,0.02455354574666546,0.03679579009862686,0.05243679366118856,0.9817720757337804,5.891175953528908e-05,0.021930732416534742,0.5345660174323337,0.3830257657481631,0.05807911276129249,0.04279371003816413,0.04682911789165016,0.9809316255737726,8.361342209319396e-05,0.017390739928185506,0.49799617623844866,0.2558122405727062,0.8471731277040839,0.014243508276962323,0.5184387933138948,0.44419835834668797,0.8395654757139964,0.006625767656740218,0.4605012374362322,0.5431940045780747,0.03704113207936585,0.6321189661196048,0.5111962862729709,0.29602336875775365,0.0472122052408277,0.2725214533503743,0.8687210928579088,0.223874595178122,0.1399970595127098,0.8160250455104419,0.4759917527767869,0.312254361743295,0.7705829091272048,0.24265560945814196,0.8124337129233973,0.18909704557538218,0.6342809072642818,0.8382648742794255,0.4643906847591699,0.4411797483691643,0.7948546436840779,0.33261419859624897,0.8060371883486147,0.0434913467114417,0.49192026833444136,0.29032039650082603,0.3590104909194963,0.576099015180281,0.8390598538776879,0.07470608640411917,0.7891301632108173,0.16288430521013575
0.011764705882352941,0.04487852311866822,0.001882349139851813,0.34950136419536304,0.7846596012214169,0.03993944807096383,0.004305951020906884,0.42695187773067195,0.8201738573089051,0.03681454357278255,0.003141231693138372,0.4280721394230466,0.7743884405763422,0.030513498715550195,0.0019525188276478176,0.42909676785965256,0.7674220561100034,0.03618201465401511,0.005060882862029874,0.388115784508801,0.7737451737450523,0.030607239257243228,0.004529353833314738,0.38827964867771914,0.7080673244342097,0.025676340416388468,0.0036566519378147086,0.3876493969248302,0.7286266336675036,0.0055577756259881745,0.0,0.6663254200534521,0.688918048431363,0.00443691245654292,0.00036420905110798053,0.517544497105437,0.8726634048426322,0.026400760211030355,0.00019193861112412136,0.45494393371241554,0.8832056427095535,0.01832879658740653,0.00021549248540628243,0.4066481845372412,0.8713890769577973,0.06276051520235335,0.009579717909534265,0.827475911039531,0.9811901146656897,0.012860599276119093,0.009023807637009948,0.3962056894126826,0.9721840907450154,0.06176312764925695,0.013157472661566501,0.06126958791412802,0.0980309620435919,0.10512867287805143,0.0010599703757410038,0.32503039176055526,0.8577450348829321,0.11816063056012052,0.030563005990446823,0.050417348717494044,0.9920365088144939,0.05436379809820753,0.015958504191929044,0.49606322189825686,0.8338708724960326,0.0786486554236929,0.03013067160698654,0.05556862436498567,0.9728107804984304,0.04444841490945364,0.022969483040106507,0.5372013295073662,0.5455286734757882,0.039485211331267825,0.03391655447246051,0.06030415003394766,0.9767932223583122,0.0,0.02078810571939803,0.5582643566043014,0.4157698444936918,0.07673129013506527,0.040487982289902434,0.053206813195450293,0.9777561183514324,6.708518749337655e-05,0.016633649999091046,0.5228426263455771,0.2766519593517377,0.8375312136370779,0.013470822935022043,0.5353336724338229,0.4444120646947379,0.8263682056030051,0.006004731399935512,0.4435545229557044,0.5352084705193538,0.025382055164150496,0.6274956971662383,0.5210341273172248,0.3172825183814886,0.04721273932158925,0.25741281723571297,0.867422627542,0.22216894566390824,0.1363536119751382,0.8159552359830524,0.4914465113086332,0.33507212525296426,0.801899302733456,0.17958958335780484,0.8046469940849985,0.2034928770001432,0.6346393115666155,0.8368027116470637,0.4808923397034154,0.46857610767662955,0.8180069094784808,0.2613105511448625,0.7981085699136911,0.06157130666972425,0.4699294224520472,0.269699780624543,0.3778752953181422,0.5963282947834447,0.8355934618291045,0.06967831454710349,0.7819911262134568,0.18108519495670325
0.014705882352941176,0.06646050613104947,0.005250852441413056,0.3501200945986872,0.7628884497934255,0.0761681104709979,0.00983110009817929,0.4285111929204986,0.8070344109281881,0.07311358758248242,0.008295245318464428,0.42962202569116603,0.7609108961088942,0.06502508523023329,0.006285889287480963,0.43059933646527887,0.7507214836542114,0.07064220244606674,0.01012757664633392,0.3863403356179077,0.7570509284793796,0.06261207238128066,0.009130311422082614,0.3865183758376852,0.6881557212376384,0.05477907537901642,0.007594555909047088,0.38591966471554257,0.7070904433155313,0.02035177720013576,0.0004700857215782437,0.6683464777276436,0.6788023380651016,0.02075018876065085,0.0014290874605653889,0.5057691078037921,0.8637142976623594,0.04854560136200822,0.002168709557695826,0.4556111918558355,0.8776845433540866,0.039642803848650994,0.002427117304726108,0.4029805377010209,0.863292710449056,0.07596278232957467,0.010367697532605955,0.826094351028018,0.9850123043091265,0.017266830946623693,0.010179887471273685,0.3790940242823636,0.9693663752620294,0.07698815098417243,0.012932146231637135,0.06488734712604119,0.09893052345508241,0.1436827837716377,0.0014393937564325609,0.3129601747952977,0.8553325815750966,0.155217313847515,0.027607353127754156,0.0563552475551684,0.9813417936681798,0.08527018447074826,0.015319049665386652,0.5096041614688168,0.8490594884762752,0.12939700114779515,0.02521212896474781,0.061495400277432104,0.9570956683396,0.07327878930548663,0.02195948359577795,0.5498089602610379,0.5680917287991288,0.07830803494382854,0.02895493506890904,0.06582629301835097,0.9618786660033526,0.008529113630497962,0.019993422228950564,0.5724982379315542,0.4370304859550706,0.11121277343300887,0.032862906072081144,0.05888112848736511,0.965248027778187,0.009178031448369197,0.015928356860413495,0.5369856760147045,0.2878190643866765,0.8239684398222877,0.01254492754089421,0.553886361057111,0.44120646947398884,0.8080130990914559,0.005907188409934396,0.42546189201474854,0.5221535856511241,0.011788316451110913,0.6245056831699721,0.5109647785823724,0.340664254780318,0.0366005545894628,0.25426784736169433,0.866741197231898,0.22015023389708732,0.1371094090998887,0.8203935109359309,0.4790775259610765,0.35841441659391965,0.831975160770558,0.176805704016069,0.805742443207599,0.21951288424343812,0.6381137905804686,0.8402665514659744,0.4682303733142404,0.49465705588341363,0.8400510860377076,0.26166148889655966,0.7997386421239675,0.0814063991779983,0.46839733063135286,0.26834561113668987,0.36458386245088376,0.6153030804902285,0.8318908068469358,0.07665784821394987,0.7833049945014636,0.19991981690686542
0.01764705882352941,0.08324398574058249,0.008154990558508496,0.3379386489392279,0.7215735584694858,0.10354592841854175,0.014376075691546454,0.4189034796021027,0.7827584825541217,0.10144389508558124,0.01261234607427301,0.4199396442126395,0.7349697917106556,0.09337429016159421,0.01009289569026198,0.4208333117177826,0.7203008941665884,0.09540832845887669,0.01456599136217145,0.3699063984244656,0.725721640007373,0.08557671837121916,0.013419070191125428,0.3700981178780815,0.6510558507076208,0.0756703703346472,0.011665227147628564,0.3695245599680869,0.668446875949726,0.03650814206491147,0.0011702284637314104,0.6703476193175925,0.656566861505354,0.03532071333548995,0.0033874645619760314,0.4805055556514788,0.8462760841383348,0.06824788073956213,0.004362121920695375,0.44762187383354374,0.8646479387085789,0.05850674778167523,0.0049898143921469846,0.3859188599011607,0.8449559918753706,0.08050504843792032,0.010931885527462286,0.8359309408731953,0.9868055919158074,0.022395960000571424,0.013183634655225322,0.3408324789639174,0.9627917058017285,0.13108155431994695,0.01125602011455634,0.06623007106128229,0.09949539067539384,0.19194614036014548,0.002165954575203829,0.29176842195885744,0.839902882679274,0.2022390942737556,0.01678010911048576,0.05376057975695878,0.9560678263250495,0.11958606403539104,0.011100628558283894,0.5205930491288228,0.8520671191864675,0.18647151363870812,0.0174800690319848,0.05905718145312034,0.9284824368156371,0.1069654563898989,0.018602432783571165,0.5589435620714449,0.5708063287195417,0.12339231268645064,0.02095379297300938,0.06402604695843947,0.9341193080493997,0.02538816303782696,0.016761439644382484,0.5804747353438555,0.44107368424660937,0.1487076780334612,0.021851237602629362,0.056332272041761826,0.9401649373650964,0.02564015310978734,0.01216199024299056,0.5473319995122848,0.2844350751641208,0.8014868092009945,0.011156184981233145,0.6035010356716843,0.4358152411481836,0.7823247076957165,0.005848248340686054,0.37677256427092154,0.50325588201476,0.007523903171577523,0.6243813671758621,0.5084204302064925,0.34393834295337933,0.022681875862539436,0.25261776519992696,0.8307685403580373,0.20523839510615363,0.16228962880942785,0.92890436631744,0.4736346716279944,0.36519340358081237,0.8355613066974662,0.22972290416172342,0.7880486808849252,0.22998911793639454,0.6438519734520857,0.9404637870403131,0.46376165492907484,0.4959801402155155,0.8382888014995032,0.26933034173282705,0.7823822553019154,0.09430254428071547,0.5075154606757261,0.3620169000352084,0.3416219950356075,0.6232808473165884,0.8220254767190833,0.21098670545114118,0.7536394966513241,0.21421157073972807
0.020588235294117647,0.09459327483225505,0.010476761901009093,0.339452960783592,0.6927249865278198,0.12132881467835137,0.017794105485624632,0.4176559042550458,0.765492929535805,0.11971765976433205,0.015986299602385276,0.418686514905034,0.7166335713380935,0.11177541895560088,0.013245783967113145,0.4195764542454394,0.6986800397407921,0.11280081171361912,0.0177332668305563,0.37315849540027296,0.7032175032173865,0.10268993642741452,0.01644114617146581,0.3733426919259362,0.6247153890799528,0.09208160952073381,0.014505481088764347,0.37276398967412333,0.641222699839266,0.050000885327827094,0.001965619825488065,0.6575028337268529,0.6415603006083456,0.048814679908951726,0.004817203656448076,0.4869989919169304,0.8337306067829214,0.08089331253203867,0.006210132227230511,0.4440221230060787,0.8554542137906196,0.07128045028826648,0.006993666184417969,0.38828068542724264,0.8312739787858271,0.0831811189423208,0.011217481787352277,0.8304994890975144,0.9887035970469661,0.025081901546472055,0.014216657421348757,0.35084492018385,0.9587457553646203,0.15157867684682652,0.010455120269285705,0.06596438934277563,0.10044501871432279,0.20673510934546815,0.002417251065531439,0.31341101683384426,0.8295505287511785,0.22638819107631722,0.012491813284596196,0.05726400069426605,0.9378188723948602,0.1372429840909483,0.009517614095181606,0.5343818842600153,0.8577191675382971,0.21281383005795187,0.014481811301777763,0.06308953835188216,0.9060397897209586,0.12556162792076156,0.017424673410580762,0.5744189128451296,0.5778426951041573,0.14949499100106015,0.017695071988305115,0.068409019227343,0.9120025172314528,0.035926822243584226,0.01562533851376283,0.5940647756553834,0.44817541893121765,0.17270972342935062,0.017179950696229213,0.060149453559756066,0.9202095497482713,0.03578751690498112,0.010739850295592213,0.560188272909023,0.28570681834921674,0.7856409548352634,0.009530791199228932,0.6064439435046592,0.4339987371897591,0.7673792736715424,0.005712290736861616,0.3740047477145313,0.4919360739184514,0.0017164779425449855,0.6192029630074183,0.46509871502050626,0.3380821468581269,0.015653373040457687,0.23577232061347453,0.8247930960874333,0.1924073407700615,0.17222525970476024,0.9548037009789444,0.4051545500749926,0.36471811713776936,0.8394861045757159,0.27059424664936044,0.7772511444938193,0.23841222900793263,0.6459615448896768,0.9687883011351308,0.3917082945533892,0.49174232411948754,0.8382722628542021,0.2965539063398918,0.7710659101004474,0.10559128783953337,0.5480870689353988,0.37268775559949086,0.2759441150276157,0.6261957197909177,0.8250463959081424,0.2114965875513539,0.745475007650776,0.2267155946030219
0.023529411764705882,0.10426009087187914,0.01438287651744907,0.4153523852574443,0.6713490210166386,0.13202124176046515,0.02247581306680608,0.498143693392245,0.754917277570823,0.13089916954277642,0.020575332230807368,0.49902688539983,0.7050572478770254,0.12363139516226414,0.017679185214379594,0.4996950074901209,0.6860008515872312,0.12305315978046957,0.022416762573786407,0.44230286606111907,0.6884353741496128,0.11312572466138732,0.020964483785267708,0.4425662011034742,0.6069913835439914,0.1028606835693699,0.018865665435176503,0.442104826551984,0.623681125439544,0.06343495392302644,0.004373154013094817,0.7320090110987025,0.6330669211499181,0.06255479590340922,0.007993810346729954,0.5122729797117828,0.8253251369547165,0.0941851676342084,0.009732795985378883,0.5206073887923719,0.8481089626657253,0.08439817608847049,0.010943256381749512,0.4489284943418336,0.818663958474385,0.08756881215299936,0.011905573353327426,0.9192951275788259,0.99061469186866,0.033130337906467744,0.014900546794516413,0.37956490402169263,0.9549165522724917,0.17761273774968778,0.009799482948865765,0.09490906582766405,0.10279184132357064,0.22555871100980618,0.002425386106189245,0.3315197067745546,0.8187564077069909,0.2509089356262064,0.00997164224653783,0.07729169160367391,0.9176809148940802,0.1585615569170165,0.008696425342447536,0.602902962997466,0.8584286059817714,0.22895664585544162,0.012034343604590676,0.08518102314467321,0.8804502916635351,0.138302304431547,0.01597132734089953,0.6408355740641772,0.5762746023471007,0.17078755105562907,0.013977867982503504,0.09326302648875877,0.8865731586393909,0.044746754242581795,0.013986377227338991,0.6649282586236827,0.4481162877989336,0.19737668329086833,0.012483521152420183,0.08125908832560004,0.8970975997587323,0.04528833505259382,0.008845957124200656,0.6304803168535151,0.2821594805157777,0.7706297047546462,0.007250333965743677,0.6227350550167406,0.43870999077175105,0.7474705168268845,0.00474288665862345,0.35835668468104326,0.48872722711738803,0.0,0.5952056893857718,0.40422831672135195,0.32362612043617495,0.007585549056385116,0.1747763374109914,0.7874027425920102,0.175125044980209,0.19292583080252676,0.9614221811718334,0.33242078479506254,0.3596673958317165,0.8384986667807389,0.28447253121586225,0.7220824703744207,0.2455527805770148,0.6670015487522725,0.9851926712030197,0.3177074379639845,0.48017182192110675,0.8369767356389425,0.33924749741111493,0.7142128363219733,0.11493692768016028,0.6237168512630606,0.44032852151775315,0.2032408238317931,0.6247809402241091,0.822344702209506,0.21068579142478613,0.690063902074927,0.23829675645099999
0.026470588235294117,0.11924545384992695,0.019908811296627544,0.42173975035511846,0.6554697323513562,0.15098082411321778,0.028936871818268574,0.5067447339688644,0.7479870207907892,0.14951406390672567,0.02692481993762344,0.5075294032933666,0.6979593561197954,0.14192963563971825,0.023866935166377345,0.5080738522201905,0.676964564507704,0.14468675342533288,0.028689760778319032,0.44571223789643794,0.6781393638535347,0.13681474142686753,0.026880522500069906,0.44600912730677483,0.595964105540509,0.12790209997209528,0.024375372921796347,0.4457148748824534,0.6112196604576441,0.083023613255476,0.008668005814306937,0.737648821279831,0.6296075390671761,0.09511911972541894,0.012370400876491145,0.5371386492749407,0.8202233094969263,0.11044834586301637,0.014090217814799579,0.525087605736754,0.8427094734281749,0.10366568580823046,0.015672783685065902,0.45502165436549236,0.8088467614533965,0.08746431216584497,0.014668887866267272,0.9308349703708018,0.9912953557777896,0.05357487732650467,0.017431537477500123,0.4045372197408434,0.9508706018351143,0.20235743785160978,0.00843239828950117,0.10751319269251858,0.10792856406243365,0.2495067958214075,0.002705790788871417,0.34764750208672757,0.8097996091968558,0.27706573094171,0.003076490496552149,0.0926478141409725,0.9003809649060676,0.18198775670789655,0.006977500756032605,0.6524786285398543,0.8591218656694082,0.2368385270240809,0.006187157712062142,0.10167208391401698,0.8556361718800848,0.1511852402573539,0.01254508217325843,0.6922774973984968,0.5759661250834174,0.18769323066049753,0.004396098593935722,0.11233658203040363,0.8615486694419421,0.052946710105517505,0.010001605289362952,0.7115579533465008,0.45029128509946886,0.2230414168547375,0.0027819588803593654,0.09785830118711436,0.8754506451350962,0.05265895543501827,0.005024937752979939,0.6778551531164189,0.2824143043487558,0.7542161232685455,0.003448231489531449,0.6315956202150703,0.44372237602603126,0.7272234354140399,0.003000859244523893,0.35003545633617733,0.49152843539972757,0.0016766741311098237,0.5397736162879673,0.400979205736777,0.3081348864188627,0.007165227497040198,0.11362287748767573,0.7520518003827162,0.16594818279956847,0.25524578338716886,0.9197807980839969,0.3417845201313268,0.34894856255288764,0.8393043019492094,0.2848836526376376,0.6652793763891042,0.25483036052935815,0.7423945864237185,0.9783158154000129,0.3286829810331853,0.45898785692858085,0.8409882759381115,0.34432171211598206,0.6553255265394352,0.12535637349044282,0.7476398448691512,0.4341061127210682,0.2252159928389935,0.6188338894319715,0.8221138498774498,0.1977757438218589,0.6276999292271588,0.25052257691987617
